AVAIL_LOADTIME,SH_KEY,SD_KEY,REGION_ID,MARKET_ID,VENDOR,SITE_ID,PERIOD_START_TIME,NODEB_COUNT,SECTOR_COUNT,CELL_COUNT,PERIOD_DURATION_SUM,PERIOD_DURATION_MIN,PERIOD_DURATION_MAX,TOTAL_TIME,TOTAL_AVAIL_TIME,TOTAL_DOWNTIME,TOTAL_AVAILABILITY_N,TOTAL_AVAILABILITY_D,CELL_POWER_SAVING_SUM,TOTAL_TIME_5G,TOTAL_AVAIL_TIME_5G,TOTAL_DOWNTIME_5G,TOTAL_AVAILABILITY_N_5G,TOTAL_AVAILABILITY_D_5G,TOTAL_TIME_LTE,TOTAL_AVAIL_TIME_LTE,TOTAL_DOWNTIME_LTE,TOTAL_AVAILABILITY_N_LTE,TOTAL_AVAILABILITY_D_LTE,CAT_TABLE_LOADTIME,CAT_PROCESS_TIME,SITE_ID_SUMMARY_CATEGORY,SITE_ID_FOCUS_CATEGORY,SITE_ID_DETAIL_CATEGORY,TOP_OVERALL_SCORE,TOP_RECORDID,TOP_OUTAGE_TYPE_NUM,OUTAGE_TYPE,TOP_SOURCE_NAME,TOP_KEYWORD,DESCRIPTION_1,DESCRIPTION_2,DESCRIPTION_3,TOP_DESC_USED,RECORDID_CREATED_LOCAL,RECORDID_RESOLVED_LOCAL,RECORDID_COUNT,ASSOC_RECORDIDS,CATEGORY_COUNT,ASSOC_CATEGORIES,KEYWORD_COUNT,ASSOC_KEYWORDS,ASSOC_SCORES,REC_TABLE_LOADTIME,MB_PRIMARY_AAV_VENDOR_NAME,MB_MKT_AREA,FIELD_OPS_ASSIGNEE,FIELD_OPS_ASSIGNMENT_GROUP,FIELD_OPS_MGR,SITE_LATITUDE,SITE_LONGITUDE,TABLE_LOADTIME,TOP_CATEGORY,MAINT_WNDW,SEVERITY_SCORE_NOADJ,AVG_RRC_CONNECTED_USERS_N,AVG_RRC_CONNECTED_USERS_D,AVG_RRC_CONNECTED_USERS_VALUE,R30D_AVG_CONNECTED_USERS,R30D_HOUR_RANK,OUTAGE_INDEX_GROUP_NUM,OUTAGE_INDEX_DEDUCTION,RF_SOLUTION,TOP_ASSIGNED_GROUP,TOP_MASTER_INCIDENT_ID,_lte_pct,_5g_pct
2026-03-20 06:37:03.986,SC09806A.202603200500,SC09806A.20260320,West,Sacramento,Ericsson,SC09806A,2026-03-20 05:00:00,1,3,6,360.00,60.00,60.00,21600.00,21600.00,0.00,21600.00,21600.00,0.00,,,,,,21600.00,21600.00,0.00,21600.00,21600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,NORCAL,Alex Fernandez,W-California-SC-FOPS-RENO TAHOE,Thomas Gomez,39.518000000,-119.885600000,2026-03-20 08:54:40.779,,True,,36255.0000,4320.0000,8.3923611111,9.0731690917166,20,0,0.00,Macro,,,100.0,
2026-03-20 05:43:02.777,BQ06007B.202603200600,BQ06007B.20260320,Northeast,New York,Ericsson,BQ06007B,2026-03-20 06:00:00,3,4,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,46800.00,46800.00,0.00,46800.00,46800.00,39600.00,39600.00,0.00,39600.00,39600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,VERIZON,New York Metro,Matt Lowenstein,N-New York Metro-NY-FOPS-Queens,Alexander Bute,40.752327000,-73.948551000,2026-03-20 07:56:19.135,,True,,70294.9469,7921.0000,9.8223654116,9.0992314760275,20,0,0.00,Macro,,,100.0,100.0
2026-03-20 08:37:04.379,CT11071E.202603201000,CT11071E.20260320,Northeast,Connecticut,Ericsson,CT11071E,2026-03-20 10:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,Crown Castle,NER North,Anthony Mongillo,N-NER North-CT-FOPS-West,Paul Almeida,41.101902000,-73.594567000,2026-03-20 10:55:45.761,,False,,149809.8875,6481.0000,24.0061663093,19.2766766229699,9,1,0.00,Macro,,,100.0,100.0
2026-03-20 11:37:04.325,DC4K14BA.202603201200,DC4K14BA.20260320,Northeast,Washington DC,Ericsson,DC4K14BA,2026-03-20 12:00:00,1,2,5,300.00,60.00,60.00,18000.00,18000.00,0.00,18000.00,18000.00,0.00,3600.00,3600.00,0.00,3600.00,3600.00,14400.00,14400.00,0.00,14400.00,14400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,Mid Atlantic,Sunil Bhiro,N-Mid Atlantic-DC-FOPS-MDA4,Emmanuel Tunis,39.060559000,-76.940743000,2026-03-20 12:55:28.103,,False,,7260.3197,2881.0000,2.8405693584,2.3779810997200,12,1,0.00,Micro,,,100.0,100.0
2026-03-20 11:37:04.325,SP01263C.202603201000,SP01263C.20260320,West,Spokane,Nokia,SP01263C,2026-03-20 10:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,32400.00,32400.00,0.00,32400.00,32400.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1412.10,INC116880506,0.00,No Outage,INC_NONEST,Hardware,Hardware; System Module / Base Band,Waiting on AHLOB PRoject --> SP01263C_Nokia_gNodeB Nokia_gNodeB 5G NSI - 1907_TX_out_of_order_1_TX_Failed - ALPHA AHLOA ANT2,,DESC_1,2025-06-29 11:39:01.000,2099-01-01 00:00:00.000,1.0,INC116880506,1.0,Hardware,1.0,Hardware,1412.10,2026-03-20 03:33:26.667,CENTURYLINK,North West,Thomas Riley,W-Northwest-SP-FOPS-Spokane,Chad Munger,47.739128000,-117.488128000,2026-03-20 12:55:28.103,Hardware,False,400.0,85.2574,13.0000,8.7156997453,8.5364731528600,12,1,0.00,Macro,PIER_Betacom_GenTrac,,100.0,100.0
2026-03-20 09:37:04.792,DA03698A.202603201000,DA03698A.20260320,South,Dallas,Nokia,DA03698A,2026-03-20 10:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 10:53:52.578,2026-03-20 10:48:12,No Outage,No Outage,No Outage,1316.10,CHG020791812,0.00,No Outage,CHG_NESTED,Cluster,"New RAN SW FOA, DevOps Cluster CDIT+D","New RAN SW FOA, DevOps Cluster CDIT+D","New RAN SW FOA, DevOps Cluster. New SW and Features tests",DESC_1,2026-03-18 23:44:17.020,2099-01-01 00:00:00.000,1.0,CHG020791812,1.0,Software,1.0,Cluster,1316.10,2026-03-20 10:50:46.321,AT&T,Texas,Christopher Barry,S-Texas-DA-FOPS-CORE 1,Luc Tran,32.945677000,-96.664490000,2026-03-20 12:26:20.696,Software,False,400.0,233.5073,16.0000,22.1073483052,16.5432058635032,13,1,0.00,Macro,,,100.0,100.0
2026-03-20 11:37:04.325,4DE5244A.202603201200,4DE5244A.20260320,Northeast,New England,Ericsson,4DE5244A,2026-03-20 12:00:00,1,3,6,360.00,60.00,60.00,21600.00,21600.00,0.00,21600.00,21600.00,0.00,,,,,,21600.00,21600.00,0.00,21600.00,21600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,COMCAST,NER North,Michael Hartford,N-NER North-NE-FOPS-BOS,Michael Lavallee,42.335293000,-71.316296500,2026-03-20 12:55:28.103,,False,,127658.0000,4320.0000,29.5504629630,25.9769675925900,7,2,0.00,Macro,,,100.0,
2026-03-20 09:37:04.792,CL12136A.202603201100,CL12136A.20260320,Central,Cleveland,Nokia,CL12136A,2026-03-20 11:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,5399.10,INC113773957,0.00,No Outage,INC_NONEST,,,Mobile gen run alarm not reporting properly,,,2025-02-10 10:47:42.000,2099-01-01 00:00:00.000,1.0,INC113773957,1.0,Uncategorized,0.0,,5399.10,2026-03-20 03:33:26.667,T-MOBILE,Appalachian,Jeffrey Golubski,C-Appalachian-CL-FieldSupportTeam-South,Jason Lightbody,41.093228000,-81.935794000,2026-03-20 11:55:34.765,Uncategorized,False,300.0,69.3379,16.0000,5.6378591975,5.7587025148482,11,1,0.00,Macro,PIER_AmericanTower_GenTrac,,100.0,100.0
2026-03-20 04:37:04.421,MO15654A.202603200400,MO15654A.20260320,Central,St. Louis,Nokia,MO15654A,2026-03-20 04:00:00,2,3,24,1440.00,60.00,60.00,86400.00,72000.00,0.00,86400.00,86400.00,14400.00,43200.00,28800.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1312.10,INC124805528,0.00,No Outage,INC_NONEST,Hardware,Hardware,MO15654A Nokia MultiTechnology SiteDegraded_Market_Actionable Alarm(s) Present,,DESC_1,2026-03-01 12:40:20.000,2099-01-01 00:00:00.000,1.0,INC124805528,1.0,Hardware,1.0,Hardware,1312.10,2026-03-20 03:33:26.667,BLUEBIRD NETWORK LLC,Heartland,Zachary Perry,C-Heartland-SL-FOPS-WEST,Ed Lust,39.428914000,-92.591853000,2026-03-20 06:55:17.366,Hardware,True,300.0,45.4263,16.0000,3.4262633245,3.0574111786399,24,0,0.00,Macro,PIER_MERCURYCOMMUNICATIONSCONTRACTORL_GenTrac,,100.0,66.6667
2026-03-20 11:37:04.325,7BAC078A.202603201200,7BAC078A.20260320,Northeast,Washington DC,Ericsson,7BAC078A,2026-03-20 12:00:00,3,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,COMCAST,Mid Atlantic,Clifford Lett,N-Mid Atlantic-DC-FOPS-MDA3,Joseph Lopez,39.283060000,-76.568610000,2026-03-20 12:55:28.103,,False,,112196.1904,6481.0000,20.5041589627,18.3734882098699,10,1,0.00,Macro,,,100.0,100.0
2026-03-20 05:43:02.777,SF13097A.202603200300,SF13097A.20260320,West,San Francisco,Ericsson,SF13097A,2026-03-20 03:00:00,1,3,6,360.00,60.00,60.00,21600.00,21600.00,0.00,21600.00,21600.00,0.00,,,,,,21600.00,21600.00,0.00,21600.00,21600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,NORCAL,Derrick Lee,W-California-SF-FOPS-WEST BAY,Jimmy Luu,37.731228000,-122.448586000,2026-03-20 07:56:19.135,,True,,54465.0000,4320.0000,12.6076388889,12.7751388888866,23,0,0.00,Macro,,,100.0,
2026-03-20 00:37:04.497,1NH8054B.202603200200,1NH8054B.20260320,Northeast,Philadelphia,Ericsson,1NH8054B,2026-03-20 02:00:00,3,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,64800.00,64800.00,0.00,64800.00,64800.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,VERIZON,Mid Atlantic,Abraham Thalassinos,N-Mid Atlantic-PH-FOPS-MDA2_North,Kevin Merkel,40.640361000,-75.266564000,2026-03-20 03:45:41.179,,True,,16338.4118,6481.0000,2.9331137932,2.9296772256099,24,0,0.00,Macro,,,100.0,100.0
2026-03-20 07:37:04.198,UP30319A.202603200900,UP30319A.20260320,Northeast,Upstate NY,Ericsson,UP30319A,2026-03-20 09:00:00,2,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,21600.00,21600.00,0.00,21600.00,21600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,FIRSTLIGHT FIBER,NER North,Brian Webb,N-NER North-UP-FOPS-Syracuse,Keith Smith,43.340000000,-76.157800000,2026-03-20 09:55:55.104,,False,,19918.1262,4321.0000,4.7368952869,3.6043618185033,12,1,0.00,Macro,,,100.0,100.0
2026-03-20 11:37:04.325,8CT0413A.202603201300,8CT0413A.20260320,Northeast,South Carolina,Ericsson,8CT0413A,2026-03-20 13:00:00,3,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,SEGRA,NER South,Michael Johnson,N-NER South-CR-FOPS-Midlands-East,James Simmons,34.683611000,-80.731944000,2026-03-20 12:55:28.103,,False,,46362.9428,6481.0000,8.0974612138,8.1700129120400,10,1,0.00,Macro,,,100.0,100.0
2026-03-20 06:37:03.986,DA04682S.202603200700,DA04682S.20260320,South,Dallas,Nokia,DA04682S,2026-03-20 07:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Texas,Christopher Barry,S-Texas-DA-FOPS-CORE 1,Luc Tran,32.976389000,-96.784111000,2026-03-20 08:54:40.779,,False,,62.2336,16.0000,6.2335596494,7.2666865710733,15,1,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,A3D0129A.202603200100,A3D0129A.20260320,South,Houston,Nokia,A3D0129A,2026-03-20 01:00:00,2,4,37,2220.00,60.00,60.00,133200.00,133200.00,0.00,133200.00,133200.00,0.00,61200.00,61200.00,0.00,61200.00,61200.00,72000.00,72000.00,0.00,72000.00,72000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Texas,Alex Mora,S-Texas-HN-FOPS-South,Scott Spicer,29.211020000,-94.938530000,2026-03-20 03:45:41.179,,True,,121.4978,25.0000,6.9770151505,5.7737181112066,19,0,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,DM06555A.202603200100,DM06555A.20260320,Central,Des Moines,Nokia,DM06555A,2026-03-20 01:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,54000.00,54000.00,0.00,54000.00,54000.00,2026-03-20 12:53:50.559,2026-03-20 12:48:09,No Outage,No Outage,No Outage,1312.10,CHG022112750,0.00,No Outage,CHG_NESTED,troubleshoot,Nokia to perform break-fix troubleshooting in the Maintenance Window on sites,Nokia to perform break-fix troubleshooting in the Maintenance Window on sites,"Des Moines - Timer Change (s1InducedCellDeactDelayTime)Nokia team troubleshooting and investigating certain alarms in the Maintenance Window. Nokia creates cases for the alarms that gets cleared and for the ones that don't get clear to drive further Nokia HW and SW enhancements, as well as alarm reduction.",DESC_1,2026-03-20 00:05:19.450,2026-03-20 04:25:00.133,1.0,CHG022112750,1.0,Hardware,1.0,troubleshoot,1312.10,2026-03-20 12:51:07.455,MCC TELEPHONY INC,Midwest Rockies,Rob Fisher,C-Midwest Rockies-DM-Field Support Team-East,Pat Foley,41.566570000,-90.479200000,2026-03-20 12:55:28.103,Hardware,True,400.0,171.5081,22.0000,10.3176731099,9.9648057133766,20,0,0.00,Macro,,,100.0,100.0
2026-03-20 01:37:04.978,LA0555BA.202603200000,LA0555BA.20260320,West,Los Angeles,Ericsson,LA0555BA,2026-03-20 00:00:00,1,5,10,600.00,60.00,60.00,36000.00,36000.00,0.00,36000.00,36000.00,0.00,36000.00,36000.00,0.00,36000.00,36000.00,,,,,,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,Southern California,Myk Lim,W-California-LA-FOPS-South,Marcus Carter,33.879286000,-118.079703000,2026-03-20 03:45:41.179,,True,,0.7364,1.0000,0.7364161127,0.7751368623833,15,1,0.00,Micro,,,,100.0
2026-03-20 12:37:03.624,NY05033A.202603201400,NY05033A.20260320,Northeast,New York,Ericsson,NY05033A,2026-03-20 14:00:00,2,3,21,1125.00,45.00,60.00,67500.00,67500.00,0.00,67500.00,67500.00,0.00,43200.00,43200.00,0.00,43200.00,43200.00,24300.00,24300.00,0.00,24300.00,24300.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,Crown Castle,New York Metro,Sanford Ogletree,N-New York Metro-NY-FOPS-Manhattan,Jean Denis,40.738304000,-73.990578000,2026-03-20 12:55:28.103,,False,,155106.6120,6481.0000,27.5476743438,25.6296851701433,3,2,0.00,Macro,,,100.0,100.0
2026-03-20 07:37:04.198,A1P0088A.202603200700,A1P0088A.20260320,Central,Minneapolis,Nokia,A1P0088A,2026-03-20 07:00:00,2,4,33,1980.00,60.00,60.00,118800.00,118800.00,0.00,118800.00,118800.00,0.00,61200.00,61200.00,0.00,61200.00,61200.00,57600.00,57600.00,0.00,57600.00,57600.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,CENTURYLINK,Midwest Rockies,Sean Kotewa,C-MidwestRockies-MN-FieldSupportTeam-GroupB,Mirnes Smailagic,44.063844000,-93.494999000,2026-03-20 09:55:55.104,,False,,204.5193,21.0000,12.6192602894,11.7084507989899,16,1,0.00,Macro,,,100.0,100.0
2026-03-20 10:40:48.274,9LV1720A.202603201200,9LV1720A.20260320,Central,Louisville,Nokia,9LV1720A,2026-03-20 12:00:00,2,3,27,1620.00,60.00,60.00,97200.00,97200.00,0.00,97200.00,97200.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Appalachian,Bruce Bryant,C-APPALACHIAN-LU-FIELDSUPPORTTEAM-WESTNORTH,Christopher Hayes,38.224664000,-85.741369000,2026-03-20 12:55:28.103,,False,,171.7008,16.0000,16.5341129055,16.3519353738066,9,1,0.00,Macro,,,100.0,100.0
2026-03-20 11:37:04.325,MW07182A.202603201300,MW07182A.20260320,Central,Indianapolis,Nokia,MW07182A,2026-03-20 13:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,54000.00,54000.00,0.00,54000.00,54000.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1316.10,CHG021502228,0.00,No Outage,CHG_NESTED,NR,NRCA and BWP SI SON module cleanup,Indianapolis January RF Monthly CR 2026,"Indianapolis January RF Monthly CR 2026

",DESC_1,2026-03-13 01:48:27.110,2099-01-01 00:00:00.000,1.0,CHG021502228,1.0,Software,1.0,NR,1316.10,2026-03-20 03:33:26.667,"ZAYO GROUP, LLC",Heartland,Jamey Tucker,C-Heartland-IN-FOPS,Quint Self,39.814795000,-85.993652000,2026-03-20 12:55:28.103,Software,False,400.0,250.1267,19.0000,21.3350064154,23.3037544007266,11,1,0.00,Macro,,,100.0,100.0
2026-03-20 09:37:04.792,DA05398A.202603200900,DA05398A.20260320,South,Dallas,Nokia,DA05398A,2026-03-20 09:00:00,2,3,30,1800.00,60.00,60.00,108000.00,108000.00,0.00,108000.00,108000.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,54000.00,54000.00,0.00,54000.00,54000.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,CO-STREET,Texas,Lawrence Gibson,S-Texas-DA-FOPS-ETX 2,David Hay,33.588060000,-94.922290000,2026-03-20 11:55:34.765,,False,,39.2196,19.0000,2.8584772849,2.5291553095200,14,1,0.00,Macro,,,100.0,100.0
2026-03-20 03:37:04.926,IEB2208A.202603200200,IEB2208A.20260320,West,Southern California,Ericsson,IEB2208A,2026-03-20 02:00:00,1,3,6,360.00,60.00,60.00,21600.00,21600.00,0.00,21600.00,21600.00,0.00,,,,,,21600.00,21600.00,0.00,21600.00,21600.00,2026-03-20 12:53:50.559,2026-03-20 12:48:09,No Outage,No Outage,No Outage,1209.10,INC125452817,0.00,No Outage,INC_NONEST,Power,Power,IEB2208A_Ericsson_eNodeB Ericsson_eNodeB LTE SiteServiceImpacting Alarm(s) Present,Resolved by Third Party,DESC_1,2026-03-19 17:58:58.000,2026-03-20 06:44:29.000,1.0,INC125452817,1.0,Power,1.0,Power,1209.10,2026-03-20 12:51:07.455,T-MOBILE,Southern California,Ryan Nissen,W-California-IE-FOPS-Area-2,Jose Rodriguez,33.681810000,-116.239919000,2026-03-20 12:55:28.103,Power,True,200.0,0.0000,4320.0000,0E-10,0.0002474457275,22,0,0.00,DAS,W-California-IE-FOPS-Area-2,INC125452810,100.0,
2026-03-20 02:37:04.071,SE03545A.202603200100,SE03545A.20260320,West,Seattle,Nokia,SE03545A,2026-03-20 01:00:00,2,3,24,1440.00,60.00,60.00,86400.00,82800.00,0.00,86400.00,86400.00,14400.00,43200.00,39600.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 03:40:58.390,2026-03-20 03:33:10,No Outage,No Outage,No Outage,1412.20,INC120898336,0.00,No Outage,INC_NONEST,Breakfix,Maintenance,194_SE03545A - BREAKFIX - RRU - INC120898336 - ALPHA AHLOA ANT3 TXOO,,DESC_2,2025-10-24 12:28:38.000,2099-01-01 00:00:00.000,1.0,INC120898336,1.0,Hardware,1.0,Breakfix,1412.20,2026-03-20 03:33:26.667,COMCAST,North West,Michael Wieandt,W-NorthWest-SE-FOPS-CENTRAL,Dallas Swearingen,47.493028000,-122.293640000,2026-03-20 05:26:01.780,Hardware,True,400.0,131.2574,16.0000,10.8573634150,10.3938336003899,21,0,0.00,Macro,W-NorthWest-SE-FOPS-Tower Work Review,,100.0,91.6667
2026-03-20 04:37:04.421,9ME0209A.202603200500,9ME0209A.20260320,South,Memphis,Nokia,9ME0209A,2026-03-20 05:00:00,2,3,21,1260.00,60.00,60.00,75600.00,75570.00,0.00,75600.00,75600.00,30.00,43200.00,43170.00,0.00,43200.00,43200.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Deep South,James Denson,S-Deep South-MP-FOPS-MS South,Jason Bryant,32.362942000,-88.628506000,2026-03-20 06:55:17.366,,True,,28.3078,13.0000,2.8703069745,2.9444734989399,21,0,0.00,Macro,,,100.0,99.9306
2026-03-19 22:37:04.562,9KX0315A.202603200000,9KX0315A.20260320,Central,Knoxville,Nokia,9KX0315A,2026-03-20 00:00:00,2,3,27,1620.00,60.00,60.00,97200.00,94394.00,0.00,97200.00,97200.00,2806.00,54000.00,51194.00,0.00,54000.00,54000.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Appalachian,Brian Rivers,C-Appalachian-KX-FieldSupportTeam-SouthSouth,Darrick Perry,35.898400000,-84.048800000,2026-03-20 03:45:41.179,,True,,80.9287,16.0000,6.9620025555,7.1334215226366,17,0,0.00,Macro,,,100.0,94.8037
2026-03-20 07:37:04.198,A1Q0514B.202603200800,A1Q0514B.20260320,Central,Minneapolis,Nokia,A1Q0514B,2026-03-20 08:00:00,2,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,32400.00,32400.00,0.00,32400.00,32400.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 07:24:54.540,2026-03-20 07:18:16,No Outage,No Outage,No Outage,5399.10,CHG022129815,0.00,No Outage,CHG_NESTED,,Nest - SON-notga_tmo_4GN_ENDC_x_JPagadu1_20260108_213657_521_161,SON Module Execution,SON Module Execution - notga_tmo_4GN_ENDC_x,,2026-03-20 08:14:39.390,2026-03-20 08:22:39.243,1.0,CHG022129815,1.0,Uncategorized,0.0,,5399.10,2026-03-20 07:21:45.944,"ZAYO GROUP, LLC",Midwest Rockies,Tyler Krell,C-MidwestRockies-MN-FieldSupportTeam-Metro,Mirnes Smailagic,44.918300000,-93.190570000,2026-03-20 09:55:55.104,Uncategorized,False,400.0,84.2046,16.0000,6.0379167901,5.4099963549432,12,1,0.00,Macro,,,100.0,100.0
2026-03-20 07:37:04.198,4BS1347A.202603200900,4BS1347A.20260320,Northeast,New England,Ericsson,4BS1347A,2026-03-20 09:00:00,2,3,24,1440.00,60.00,60.00,86400.00,86400.00,0.00,86400.00,86400.00,0.00,54000.00,54000.00,0.00,54000.00,54000.00,32400.00,32400.00,0.00,32400.00,32400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,COMCAST,NER North,Jorge Barrientos,N-NER North-NE-FOPS-MA,Michael Lavallee,42.516814000,-71.477503000,2026-03-20 09:55:55.104,,False,,62108.8560,6481.0000,10.4406043039,10.5857694420933,6,2,0.00,Macro,,,100.0,100.0
2026-03-20 03:37:04.926,6WP1306A.202603200500,6WP1306A.20260320,South,Miami,Ericsson,6WP1306A,2026-03-20 05:00:00,2,3,21,1260.00,60.00,60.00,75600.00,75600.00,0.00,75600.00,75600.00,0.00,32400.00,32400.00,0.00,32400.00,32400.00,43200.00,43200.00,0.00,43200.00,43200.00,2026-03-20 12:53:50.559,2026-03-20 12:48:09,No Outage,No Outage,No Outage,1415.10,INC125453909,0.00,No Outage,INC_NONEST,Maintenance,Maintenance,6WP1306A_SCU Ericsson_SCU SCU Non_Service_Impacting_Market_Actionable Alarm(s) Present,,DESC_1,2026-03-19 22:40:04.000,2099-01-01 00:00:00.000,1.0,INC125453909,1.0,Maintenance,1.0,Maintenance,1415.10,2026-03-20 12:51:07.455,AT&T,Florida,Jeffrey Jones,S-Florida-FL-FOPS-Region 2-2,Henry Gutierrez,26.393575000,-80.170350000,2026-03-20 12:55:28.103,Maintenance,True,400.0,83317.3340,8641.0000,9.9772108074,9.7477221176366,20,0,0.00,Macro,S-Florida-FL-FOPS-Region 2-2,,100.0,100.0
2026-03-20 04:37:04.421,MO07571A.202603200400,MO07571A.20260320,Central,St. Louis,Nokia,MO07571A,2026-03-20 04:00:00,2,3,24,1440.00,60.00,60.00,86400.00,75600.00,0.00,86400.00,86400.00,10800.00,43200.00,32400.00,0.00,43200.00,43200.00,43200.00,43200.00,0.00,43200.00,43200.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,AT&T,Heartland,Matthew Feltner,C-Heartland-SL-FOPS-SOUTH,Shawn Lay,38.386979000,-90.508964000,2026-03-20 06:55:17.366,,True,,68.3314,16.0000,5.7980303377,5.4994499412933,21,0,0.00,Macro,,,100.0,75.0
2026-03-20 06:37:03.986,LIY0602A.202603200800,LIY0602A.20260320,Northeast,Long Island,Ericsson,LIY0602A,2026-03-20 08:00:00,1,2,4,240.00,60.00,60.00,14400.00,14400.00,0.00,14400.00,14400.00,0.00,,,,,,14400.00,14400.00,0.00,14400.00,14400.00,,,No Outage,No Outage,No Outage,,,0.00,No Outage,,,,,,,,,,,,,,,,,,New York Metro,Anthony De Leo,N-New York Metro-LI-FOPS-Long Island,Matthew Beck,40.737889000,-73.612967000,2026-03-20 08:54:40.779,,False,,25791.0000,2880.0000,8.9552083333,8.1763541666633,14,1,0.00,DAS,,,100.0,
